ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-10-03,56398308.247183986,47346595.16632287,65080488.47814741,56398308.247183986,56398308.247183986,-145928.7781118153,-145928.7781118153,-145928.7781118153,-859143.5992358583,-859143.5992358583,-859143.5992358583,713214.8211240428,713214.8211240428,713214.8211240428,0.0,0.0,0.0,56252379.46907217
2023-10-04,56396995.321085826,48440095.212718256,67718460.16222009,56396995.321085826,56396995.321085826,1260689.697797779,1260689.697797779,1260689.697797779,572021.3035138,572021.3035138,572021.3035138,688668.394283979,688668.394283979,688668.394283979,0.0,0.0,0.0,57657685.0188836
2023-10-05,56395682.39498764,47469447.41169992,67576144.52014375,56395682.39498764,56395682.39498764,1060048.3749865799,1060048.3749865799,1060048.3749865799,423331.832403554,423331.832403554,423331.832403554,636716.5425830259,636716.5425830259,636716.5425830259,0.0,0.0,0.0,57455730.769974224
2023-10-06,56394369.46888948,48407844.901289925,66848131.30859357,56394369.46888948,56394369.46888948,1225932.951067826,1225932.951067826,1225932.951067826,666336.9238910245,666336.9238910245,666336.9238910245,559596.0271768013,559596.0271768013,559596.0271768013,0.0,0.0,0.0,57620302.41995731
2023-10-07,56393056.5427913,47671214.35779572,65700279.52912746,56393056.5427913,56393056.5427913,717901.4980057854,717901.4980057854,717901.4980057854,257615.59947305752,257615.59947305752,257615.59947305752,460285.89853272785,460285.89853272785,460285.89853272785,0.0,0.0,0.0,57110958.040797085
2023-10-08,56391743.61669314,46965606.6613005,65999675.92271443,56391743.61669314,56391743.61669314,368761.018770694,368761.018770694,368761.018770694,26329.720473589434,26329.720473589434,26329.720473589434,342431.29829710454,342431.29829710454,342431.29829710454,0.0,0.0,0.0,56760504.635463834
2023-10-09,56390430.69469069,46582215.37721756,64858592.35801524,56390430.69469069,56390430.69469069,-876244.303416818,-876244.303416818,-876244.303416818,-1086491.7805183618,-1086491.7805183618,-1086491.7805183618,210247.47710154369,210247.47710154369,210247.47710154369,0.0,0.0,0.0,55514186.39127387
2023-10-10,56389117.77268824,45681025.64627204,64561349.009031296,56389117.77268824,56389117.77268824,-790737.2028946485,-790737.2028946485,-790737.2028946485,-859143.5992371435,-859143.5992371435,-859143.5992371435,68406.39634249493,68406.39634249493,68406.39634249493,0.0,0.0,0.0,55598380.56979359
2023-10-11,56387804.8506858,48020603.020280115,66154295.2721043,56387804.8506858,56387804.8506858,493930.1225083392,493930.1225083392,493930.1225083392,572021.3035159493,572021.3035159493,572021.3035159493,-78091.18100761012,-78091.18100761012,-78091.18100761012,0.0,0.0,0.0,56881734.97319414
2023-10-12,56386491.92868335,47538059.89199071,65325118.91427094,56386491.92868335,56386491.92868335,199277.08973092513,199277.08973092513,199277.08973092513,423331.8324037936,423331.8324037936,423331.8324037936,-224054.7426728685,-224054.7426728685,-224054.7426728685,0.0,0.0,0.0,56585769.018414274
2023-10-13,56385179.0066809,47521920.04805449,65592064.22969731,56385179.0066809,56385179.0066809,302086.44334634254,302086.44334634254,302086.44334634254,666336.9238911779,666336.9238911779,666336.9238911779,-364250.4805448354,-364250.4805448354,-364250.4805448354,0.0,0.0,0.0,56687265.45002724
2023-10-14,56383866.08467846,47382356.171904676,65536928.98028381,56383866.08467846,56383866.08467846,-235935.53116818742,-235935.53116818742,-235935.53116818742,257615.59947221138,257615.59947221138,257615.59947221138,-493551.1306403988,-493551.1306403988,-493551.1306403988,0.0,0.0,0.0,56147930.55351028
2023-10-15,56382553.162676014,46664376.066180065,64749545.21099721,56382553.162676014,56382553.162676014,-580755.3020880073,-580755.3020880073,-580755.3020880073,26329.720474045254,26329.720474045254,26329.720474045254,-607085.0225620526,-607085.0225620526,-607085.0225620526,0.0,0.0,0.0,55801797.86058801
2023-10-16,56381240.240673564,45033573.34961614,63676131.56634256,56381240.240673564,56381240.240673564,-1786871.8968330657,-1786871.8968330657,-1786871.8968330657,-1086491.7805183497,-1086491.7805183497,-1086491.7805183497,-700380.1163147158,-700380.1163147158,-700380.1163147158,0.0,0.0,0.0,54594368.3438405
2023-10-17,56379927.31867112,45010096.35525151,63572601.32081138,56379927.31867112,56379927.31867112,-1628642.4785166506,-1628642.4785166506,-1628642.4785166506,-859143.5992350708,-859143.5992350708,-859143.5992350708,-769498.8792815801,-769498.8792815801,-769498.8792815801,0.0,0.0,0.0,54751284.84015447
2023-10-18,56378614.39666867,46909057.903770216,65185327.445422105,56378614.39666867,56378614.39666867,-239138.747445508,-239138.747445508,-239138.747445508,572021.3035156516,572021.3035156516,572021.3035156516,-811160.0509611596,-811160.0509611596,-811160.0509611596,0.0,0.0,0.0,56139475.64922316
2023-10-19,56377301.47466622,46921586.009653464,65518907.10792875,56377301.47466622,56377301.47466622,-399511.8214861477,-399511.8214861477,-399511.8214861477,423331.8324038973,423331.8324038973,423331.8324038973,-822843.653890045,-822843.653890045,-822843.653890045,0.0,0.0,0.0,55977789.65318008
2023-10-20,56375988.55266378,46847825.34843765,66069732.66013272,56375988.55266378,56375988.55266378,-136539.10483087495,-136539.10483087495,-136539.10483087495,666336.9238913438,666336.9238913438,666336.9238913438,-802876.0287222186,-802876.0287222186,-802876.0287222186,0.0,0.0,0.0,56239449.447832905
2023-10-21,56374675.63066133,47608294.42508817,65079513.03891319,56374675.63066133,56374675.63066133,-492876.5898854671,-492876.5898854671,-492876.5898854671,257615.599473413,257615.599473413,257615.599473413,-750492.18935888,-750492.18935888,-750492.18935888,0.0,0.0,0.0,55881799.040775865
2023-10-22,56373362.7086589,46522874.10883833,64263915.95152572,56373362.7086589,56373362.7086589,-639543.6762064788,-639543.6762064788,-639543.6762064788,26329.72047136443,26329.72047136443,26329.72047136443,-665873.3966778433,-665873.3966778433,-665873.3966778433,0.0,0.0,0.0,55733819.03245242
2023-10-23,56372049.78665645,45329280.63597639,64698110.738159016,56372049.78665645,56372049.78665645,-1636650.3013899655,-1636650.3013899655,-1636650.3013899655,-1086491.7805183379,-1086491.7805183379,-1086491.7805183379,-550158.5208716273,-550158.5208716273,-550158.5208716273,0.0,0.0,0.0,54735399.485266484
2023-10-24,56370736.864654,45427757.94735577,63949917.155359685,56370736.864654,56370736.864654,-1264572.0834146698,-1264572.0834146698,-1264572.0834146698,-859143.5992389505,-859143.5992389505,-859143.5992389505,-405428.48417571955,-405428.48417571955,-405428.48417571955,0.0,0.0,0.0,55106164.78123933
2023-10-25,56369423.942651555,47802932.802492924,66172135.67993812,56369423.942651555,56369423.942651555,337357.47544310597,337357.47544310597,337357.47544310597,572021.3035153542,572021.3035153542,572021.3035153542,-234663.82807224826,-234663.82807224826,-234663.82807224826,0.0,0.0,0.0,56706781.41809466
2023-10-26,56368111.020649105,47117074.584002994,66280083.13031615,56368111.020649105,56368111.020649105,381655.6218969688,381655.6218969688,381655.6218969688,423331.832404137,423331.832404137,423331.832404137,-41676.21050716821,-41676.21050716821,-41676.21050716821,0.0,0.0,0.0,56749766.64254607
2023-10-27,56366798.098646656,48289070.485849656,66306042.56091252,56366798.098646656,56366798.098646656,835321.5360638656,835321.5360638656,835321.5360638656,666336.9238912326,666336.9238912326,666336.9238912326,168984.61217263303,168984.61217263303,168984.61217263303,0.0,0.0,0.0,57202119.63471052
2023-10-28,56365485.17664421,47748270.51357659,65790572.9948397,56365485.17664421,56365485.17664421,649761.6482311006,649761.6482311006,649761.6482311006,257615.59947256686,257615.59947256686,257615.59947256686,392146.0487585339,392146.0487585339,392146.0487585339,0.0,0.0,0.0,57015246.82487532
2023-10-29,56364172.25464177,47970543.77339785,66010177.723775886,56364172.25464177,56364172.25464177,648476.9725886873,648476.9725886873,648476.9725886873,26329.720471820146,26329.720471820146,26329.720471820146,622147.2521168672,622147.2521168672,622147.2521168672,0.0,0.0,0.0,57012649.22723046
2023-10-30,56362859.33263933,46566009.292541705,65470215.3841482,56362859.33263933,56362859.33263933,-233502.28290911022,-233502.28290911022,-233502.28290911022,-1086491.7805183262,-1086491.7805183262,-1086491.7805183262,852989.4976092159,852989.4976092159,852989.4976092159,0.0,0.0,0.0,56129357.04973022
2023-10-31,56361546.41063688,47791301.925257064,65742065.233676426,56361546.41063688,56361546.41063688,219354.7521329089,219354.7521329089,219354.7521329089,-859143.5992368776,-859143.5992368776,-859143.5992368776,1078498.3513697865,1078498.3513697865,1078498.3513697865,0.0,0.0,0.0,56580901.16276979
2023-11-01,56360233.493677184,48569747.33737848,67667854.32448997,56360233.493677184,56360233.493677184,1864514.5359013174,1864514.5359013174,1864514.5359013174,572021.3035175033,572021.3035175033,572021.3035175033,1292493.232383814,1292493.232383814,1292493.232383814,0.0,0.0,0.0,58224748.0295785
2023-11-02,56358920.5767175,49091408.72012335,67220017.04783742,56358920.5767175,56358920.5767175,1912291.5379900585,1912291.5379900585,1912291.5379900585,423331.83240332594,423331.83240332594,423331.83240332594,1488959.7055867326,1488959.7055867326,1488959.7055867326,0.0,0.0,0.0,58271212.11470756
2023-11-03,56357607.659757815,49267883.019662544,67537502.31186554,56357607.659757815,56357607.659757815,2328556.629083395,2328556.629083395,2328556.629083395,666336.9238911216,666336.9238911216,666336.9238911216,1662219.7051922735,1662219.7051922735,1662219.7051922735,0.0,0.0,0.0,58686164.28884121
2023-11-04,56356294.74279812,49550696.46346529,67303082.10571532,56356294.74279812,56356294.74279812,2064710.4830836703,2064710.4830836703,2064710.4830836703,257615.59947304943,257615.59947304943,257615.59947304943,1807094.8836106206,1807094.8836106206,1807094.8836106206,0.0,0.0,0.0,58421005.22588179
2023-11-05,56354981.82583844,48477766.53549179,67363012.23596264,56354981.82583844,56354981.82583844,1945388.1338817745,1945388.1338817745,1945388.1338817745,26329.720473300284,26329.720473300284,26329.720473300284,1919058.4134084743,1919058.4134084743,1919058.4134084743,0.0,0.0,0.0,58300369.95972022
2023-11-06,56353668.90887875,48977371.663383394,67103237.2694422,56353668.90887875,56353668.90887875,907879.0550480532,907879.0550480532,907879.0550480532,-1086491.7805201164,-1086491.7805201164,-1086491.7805201164,1994370.8355681696,1994370.8355681696,1994370.8355681696,0.0,0.0,0.0,57261547.96392681
2023-11-07,56352355.991919056,48376166.099564135,66818725.520296454,56352355.991919056,56352355.991919056,1171052.3415757858,1171052.3415757858,1171052.3415757858,-859143.5992364839,-859143.5992364839,-859143.5992364839,2030195.9408122697,2030195.9408122697,2030195.9408122697,0.0,0.0,0.0,57523408.33349484
2023-11-08,56351043.074959375,50323776.06585872,68684342.22921567,56351043.074959375,56351043.074959375,2596714.485835418,2596714.485835418,2596714.485835418,572021.3035172058,572021.3035172058,572021.3035172058,2024693.1823182127,2024693.1823182127,2024693.1823182127,0.0,0.0,0.0,58947757.56079479
2023-11-09,56349730.15799969,49203738.79280103,68211599.46246909,56349730.15799969,56349730.15799969,2400415.5669028233,2400415.5669028233,2400415.5669028233,423331.83240448014,423331.83240448014,423331.83240448014,1977083.734498343,1977083.734498343,1977083.734498343,0.0,0.0,0.0,58750145.72490251
2023-11-10,56348417.24104001,48956500.60986967,68204261.0573244,56348417.24104001,56348417.24104001,2554024.941297834,2554024.941297834,2554024.941297834,666336.9238910107,666336.9238910107,666336.9238910107,1887688.017406823,1887688.017406823,1887688.017406823,0.0,0.0,0.0,58902442.18233784
2023-11-11,56347104.32408031,48747788.73426884,67155618.40360285,56347104.32408031,56347104.32408031,2015548.8801909117,2015548.8801909117,2015548.8801909117,257615.59947220326,257615.59947220326,257615.59947220326,1757933.2807187086,1757933.2807187086,1757933.2807187086,0.0,0.0,0.0,58362653.20427122
2023-11-12,56345791.40712063,48920060.57058049,67703888.57090758,56345791.40712063,56345791.40712063,1616660.3844482016,1616660.3844482016,1616660.3844482016,26329.720473756122,26329.720473756122,26329.720473756122,1590330.6639744455,1590330.6639744455,1590330.6639744455,0.0,0.0,0.0,57962451.79156883
2023-11-13,56344478.49016094,47734468.59488015,65581623.05015276,56344478.49016094,56344478.49016094,301930.2175410003,301930.2175410003,301930.2175410003,-1086491.7805183022,-1086491.7805183022,-1086491.7805183022,1388421.9980593023,1388421.9980593023,1388421.9980593023,0.0,0.0,0.0,56646408.707701944
2023-11-14,56343165.57320125,47228301.2157878,65825328.21259578,56343165.57320125,56343165.57320125,297553.86386078794,297553.86386078794,297553.86386078794,-859143.5992360902,-859143.5992360902,-859143.5992360902,1156697.463096878,1156697.463096878,1156697.463096878,0.0,0.0,0.0,56640719.43706203
2023-11-15,56341852.656241566,48985827.07714774,67025170.77182092,56341852.656241566,56341852.656241566,1472507.3494225945,1472507.3494225945,1472507.3494225945,572021.3035145665,572021.3035145665,572021.3035145665,900486.045908028,900486.045908028,900486.045908028,0.0,0.0,0.0,57814360.00566416
2023-11-16,56340539.73928188,48084801.61014266,66652019.8007743,56340539.73928188,56340539.73928188,1049153.3548814878,1049153.3548814878,1049153.3548814878,423331.8324041945,423331.8324041945,423331.8324041945,625821.5224772934,625821.5224772934,625821.5224772934,0.0,0.0,0.0,57389693.094163366
2023-11-17,56339226.82232218,47926845.144566536,66257314.45092817,56339226.82232218,56339226.82232218,1005624.3287099298,1005624.3287099298,1005624.3287099298,666336.9238911764,666336.9238911764,666336.9238911764,339287.40481875354,339287.40481875354,339287.40481875354,0.0,0.0,0.0,57344851.15103211
2023-11-18,56337913.9053625,47354027.912536845,65456069.62525258,56337913.9053625,56337913.9053625,305460.5159662354,305460.5159662354,305460.5159662354,257615.59947238088,257615.59947238088,257615.59947238088,47844.916493854565,47844.916493854565,47844.916493854565,0.0,0.0,0.0,56643374.42132874
2023-11-19,56336600.98840281,47343543.38562336,64986227.55163362,56336600.98840281,56336600.98840281,-215021.70123229627,-215021.70123229627,-215021.70123229627,26329.72047421189,26329.72047421189,26329.72047421189,-241351.42170650815,-241351.42170650815,-241351.42170650815,0.0,0.0,0.0,56121579.287170514
2023-11-20,56335288.07144313,44746564.67870829,63076296.847134955,56335288.07144313,56335288.07144313,-1607637.400867153,-1607637.400867153,-1607637.400867153,-1086491.7805178987,-1086491.7805178987,-1086491.7805178987,-521145.6203492542,-521145.6203492542,-521145.6203492542,0.0,0.0,0.0,54727650.67057598
2023-11-21,56333975.15448344,44953054.71332953,63623670.87349173,56333975.15448344,56333975.15448344,-1643717.829282904,-1643717.829282904,-1643717.829282904,-859143.5992356965,-859143.5992356965,-859143.5992356965,-784574.2300472077,-784574.2300472077,-784574.2300472077,0.0,0.0,0.0,54690257.325200535
2023-11-22,56332662.23752376,46403643.41663543,65053534.286852516,56332662.23752376,56332662.23752376,-453035.8779857904,-453035.8779857904,-453035.8779857904,572021.3035154922,572021.3035154922,572021.3035154922,-1025057.1815012826,-1025057.1815012826,-1025057.1815012826,0.0,0.0,0.0,55879626.35953797
2023-11-23,56331349.32056406,46346315.129226975,64729110.25437244,56331349.32056406,56331349.32056406,-813248.3097279799,-813248.3097279799,-813248.3097279799,423331.83240443433,423331.83240443433,423331.83240443433,-1236580.1421324143,-1236580.1421324143,-1236580.1421324143,0.0,0.0,0.0,55518101.01083608
2023-11-24,56330036.41007406,46472796.59626369,65337838.369879015,56330036.41007406,56330036.41007406,-747526.3335115922,-747526.3335115922,-747526.3335115922,666336.9238907888,666336.9238907888,666336.9238907888,-1413863.257402381,-1413863.257402381,-1413863.257402381,0.0,0.0,0.0,55582510.07656247
2023-11-25,56328723.49958406,45527626.69274331,64632703.146697834,56328723.49958406,56328723.49958406,-1294895.8735584854,-1294895.8735584854,-1294895.8735584854,257615.59947255862,257615.59947255862,257615.59947255862,-1552511.473031044,-1552511.473031044,-1552511.473031044,0.0,0.0,0.0,55033827.62602557
2023-11-26,56327410.58909404,45775539.22541143,63906448.74554807,56327410.58909404,56327410.58909404,-1622812.3790591066,-1622812.3790591066,-1622812.3790591066,26329.720471530978,26329.720471530978,26329.720471530978,-1649142.0995306375,-1649142.0995306375,-1649142.0995306375,0.0,0.0,0.0,54704598.21003494
